Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,Loss,Accuracy
11,"max((1/(1 + exp(-x))), log(1 + exp(x)))",(1/(1 + exp(-x))),"max(x1, x2)",log(1 + exp(x)),0.8229607343673706,0.7067999839782715
11,"max((-x), cosh(x))",(-x),"max(x1, x2)",cosh(x),nan,0.10000000149011612
11,"min(abs(x), tanh(x))",abs(x),"min(x1, x2)",tanh(x),0.9478467702865601,0.6664000153541565
11,"max(sin(x), max(x, 0))",sin(x),"max(x1, x2)","max(x, 0)",0.8113020062446594,0.7124000191688538
11,"max(x, 0) - x","max(x, 0)",x1 - x2,x,0.8156967759132385,0.7075999975204468
11,"max(x, 0) + abs(x)","max(x, 0)",x1 + x2,abs(x),0.8083879947662354,0.7124000191688538
11,"max(log(abs(x + err)), min(x, 0))",log(abs(x + err)),"max(x1, x2)","min(x, 0)",1.0587968826293945,0.628600001335144
11,"max(x, 0) - abs(x)","max(x, 0)",x1 - x2,abs(x),1.0132066011428833,0.6406000256538391
11,erf(x) + 1,erf(x),x1 + x2,1,0.948007345199585,0.6651999950408936
11,"max(asinh(x), log(1 + exp(x)))",asinh(x),"max(x1, x2)",log(1 + exp(x)),0.8101049661636353,0.7107999920845032
11,"max(max(x, 0), cos(x))","max(x, 0)","max(x1, x2)",cos(x),0.924508273601532,0.6776000261306763
11,1 + abs(x),1,x1 + x2,abs(x),0.8681060671806335,0.6872000098228455
11,"max(max(x, 0), 1)","max(x, 0)","max(x1, x2)",1,1.171493649482727,0.5852000117301941
11,x**2 - (1/(1 + exp(-x))),x**2,x1 - x2,(1/(1 + exp(-x))),nan,0.10000000149011612
11,sqrt(x) * cos(x),sqrt(x),x1 * x2,cos(x),nan,0.10000000149011612
11,(-x) - (1/(1 + exp(-x))),(-x),x1 - x2,(1/(1 + exp(-x))),1.027410626411438,0.645799994468689
11,"min(abs(x), cos(x))",abs(x),"min(x1, x2)",cos(x),1.9384753704071045,0.3203999996185303
11,"cosh(x) - max(x, 0)",cosh(x),x1 - x2,"max(x, 0)",nan,0.10000000149011612
11,sinc(x) - sqrt(x),sinc(x),x1 - x2,sqrt(x),nan,0.10000000149011612
11,"min(sinh(x), cosh(x))",sinh(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
11,cos(x) - abs(x),cos(x),x1 - x2,abs(x),1.137041449546814,0.5996000170707703
11,"max(erf(x), asinh(x))",erf(x),"max(x1, x2)",asinh(x),0.8931991457939148,0.6895999908447266
11,sin(x) + 0,sin(x),x1 + x2,0,1.130222201347351,0.6000000238418579
11,x**2 + 1,x**2,x1 + x2,1,2.340725898742676,0.10239999741315842
12,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",0.7790253162384033,0.723800003528595
12,"max(sin(x), max(x, 0))",sin(x),"max(x1, x2)","max(x, 0)",0.8113020062446594,0.7124000191688538
12,"max(x, 0) + 0","max(x, 0)",x1 + x2,0,0.8555306792259216,0.6998000144958496
12,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.8286691308021545,0.7044000029563904
12,"(-x) + max(x, 0)",(-x),x1 + x2,"max(x, 0)",0.83956378698349,0.7044000029563904
12,0 - abs(x),0,x1 - x2,abs(x),1.1517698764801025,0.5965999960899353
12,"max(x, 0) + x","max(x, 0)",x1 + x2,x,0.949802815914154,0.6700000166893005
12,"max(sin(x), max(x, 0))",sin(x),"max(x1, x2)","max(x, 0)",0.8127114176750183,0.7081999778747559
12,"min(erf(x), abs(x))",erf(x),"min(x1, x2)",abs(x),1.000072717666626,0.649399995803833
12,x**2 + abs(x),x**2,x1 + x2,abs(x),2.039062023162842,0.2515999972820282
12,"cosh(x) - min(x, 0)",cosh(x),x1 - x2,"min(x, 0)",nan,0.10000000149011612
12,"max(abs(x), max(x, 0))",abs(x),"max(x1, x2)","max(x, 0)",0.8295502066612244,0.7062000036239624
12,x**3 + abs(x),x**3,x1 + x2,abs(x),19430232064.0,0.0997999981045723
12,"max(log(1 + exp(x)), log(1 + exp(x)))",log(1 + exp(x)),"max(x1, x2)",log(1 + exp(x)),0.8340431451797485,0.7049999833106995
12,erf(x) + 0,erf(x),x1 + x2,0,1.0077488422393799,0.6488000154495239
12,cos(x) + sin(x),cos(x),x1 + x2,sin(x),0.9991756081581116,0.6507999897003174
12,"max((-x), log(1 + exp(x)))",(-x),"max(x1, x2)",log(1 + exp(x)),0.8697659969329834,0.682200014591217
12,(-x) - asinh(x),(-x),x1 - x2,asinh(x),1.0060993432998657,0.6520000100135803
12,"min(max(x, 0), abs(x))","max(x, 0)","min(x1, x2)",abs(x),0.8339676856994629,0.701200008392334
12,cos(x) - cosh(x),cos(x),x1 - x2,cosh(x),nan,0.10000000149011612
12,"max((1/(1 + exp(-x))), 1)",(1/(1 + exp(-x))),"max(x1, x2)",1,2.3118975162506104,0.10000000149011612
12,"max(cos(x), 1)",cos(x),"max(x1, x2)",1,2.3035268783569336,0.10000000149011612
12,erf(x) + asinh(x),erf(x),x1 + x2,asinh(x),0.9504685401916504,0.6697999835014343
12,"min(min(x, 0), sin(x))","min(x, 0)","min(x1, x2)",sin(x),0.9672591686248779,0.6570000052452087
12,"max(log(abs(x + err)), 0)",log(abs(x + err)),"max(x1, x2)",0,1.2509914636611938,0.5600000023841858
12,"atanh(x) + max(x, 0)",atanh(x),x1 + x2,"max(x, 0)",nan,0.10000000149011612
12,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,3.686448097229004,0.10080000013113022
12,"max(exp(-x^2), min(x, 0))",exp(-x^2),"max(x1, x2)","min(x, 0)",2.2403581142425537,0.13779999315738678
12,abs(x) - x**3,abs(x),x1 - x2,x**3,2.3040499687194824,0.10019999742507935
12,erf(x) + (1/(1 + exp(-x))),erf(x),x1 + x2,(1/(1 + exp(-x))),0.9233785271644592,0.6725999712944031
12,"max(abs(x), log(1 + exp(x)))",abs(x),"max(x1, x2)",log(1 + exp(x)),0.9233771562576294,0.675000011920929
12,(-x) - x,(-x),x1 - x2,x,1.0321056842803955,0.6412000060081482
12,"max(max(x, 0), 1)","max(x, 0)","max(x1, x2)",1,1.2008919715881348,0.5763999819755554
12,"min((-x), (1/(1 + exp(-x))))",(-x),"min(x1, x2)",(1/(1 + exp(-x))),1.0231553316116333,0.635200023651123
12,x**3 + 0,x**3,x1 + x2,0,6.067348686713651e+16,0.0989999994635582
12,"min(log(abs(x + err)), asinh(x))",log(abs(x + err)),"min(x1, x2)",asinh(x),nan,0.10000000149011612
12,log(abs(x + err)) * exp(-x^2),log(abs(x + err)),x1 * x2,exp(-x^2),2.3025875091552734,0.10000000149011612
12,"max(x, 0) + cosh(x)","max(x, 0)",x1 + x2,cosh(x),nan,0.10000000149011612
12,"max(asinh(x), sinc(x))",asinh(x),"max(x1, x2)",sinc(x),0.9411709904670715,0.6669999957084656
12,asinh(x) - log(1 + exp(x)),asinh(x),x1 - x2,log(1 + exp(x)),1.0085783004760742,0.6439999938011169
12,asinh(x) * x**2,asinh(x),x1 * x2,x**2,32.19065856933594,0.10140000283718109
12,"max(x, 0) * 0","max(x, 0)",x1 * x2,0,2.302586793899536,0.10000000149011612
12,0 * sinc(x),0,x1 * x2,sinc(x),2.3025870323181152,0.10000000149011612
12,cosh(x) * erf(x),cosh(x),x1 * x2,erf(x),nan,0.10000000149011612
12,"max((-x), sin(x))",(-x),"max(x1, x2)",sin(x),0.8533630967140198,0.6922000050544739
12,asinh(x) - x**3,asinh(x),x1 - x2,x**3,2.302941083908081,0.09920000284910202
12,"max(min(x, 0), exp(-x^2))","min(x, 0)","max(x1, x2)",exp(-x^2),2.3025765419006348,0.10000000149011612
12,(-x) * sinh(x),(-x),x1 * x2,sinh(x),nan,0.10000000149011612
12,"max((-x), max(x, 0))",(-x),"max(x1, x2)","max(x, 0)",0.838057816028595,0.704200029373169
12,cos(x) * (-x),cos(x),x1 * x2,(-x),2.2072861194610596,0.18559999763965607
13,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.8286691308021545,0.7044000029563904
13,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",0.7790253162384033,0.723800003528595
13,"min(max(x, 0), abs(x))","max(x, 0)","min(x1, x2)",abs(x),0.8339676856994629,0.701200008392334
13,"(-x) + max(x, 0)",(-x),x1 + x2,"max(x, 0)",0.83956378698349,0.7044000029563904
13,"max(log(1 + exp(x)), log(1 + exp(x)))",log(1 + exp(x)),"max(x1, x2)",log(1 + exp(x)),0.8340431451797485,0.7049999833106995
13,sin(x) - x,sin(x),x1 - x2,x,1.0674492120742798,0.6169999837875366
13,abs(x) - cos(x),abs(x),x1 - x2,cos(x),1.0408728122711182,0.6227999925613403
13,"max(max(x, 0), max(x, 0))","max(x, 0)","max(x1, x2)","max(x, 0)",0.8705777525901794,0.6866000294685364
13,(-x) + asinh(x),(-x),x1 + x2,asinh(x),1.2610492706298828,0.5690000057220459
13,cos(x) + (-x),cos(x),x1 + x2,(-x),0.97466641664505,0.6531999707221985
13,"max(cosh(x), (1/(1 + exp(-x))))",cosh(x),"max(x1, x2)",(1/(1 + exp(-x))),nan,0.10000000149011612
13,"max(log(abs(x + err)), x**3)",log(abs(x + err)),"max(x1, x2)",x**3,1.2101804864420176e+24,0.10000000149011612
13,"max(abs(x), sin(x))",abs(x),"max(x1, x2)",sin(x),0.8645693063735962,0.6841999888420105
13,"sin(x) + max(x, 0)",sin(x),x1 + x2,"max(x, 0)",0.8465253710746765,0.7013999819755554
13,"(-x) - max(x, 0)",(-x),x1 - x2,"max(x, 0)",1.0947521924972534,0.6222000122070312
13,(-x) - abs(x),(-x),x1 - x2,abs(x),1.036399006843567,0.6327999830245972
13,"max(max(x, 0), exp(x))","max(x, 0)","max(x1, x2)",exp(x),nan,0.10000000149011612
13,"min((-x), asinh(x))",(-x),"min(x1, x2)",asinh(x),1.2424635887145996,0.5631999969482422
13,"max(1, log(1 + exp(x)))",1,"max(x1, x2)",log(1 + exp(x)),nan,0.10000000149011612
13,x + log(1 + exp(x)),x,x1 + x2,log(1 + exp(x)),0.9847117066383362,0.6539999842643738
13,"max(abs(x), erf(x))",abs(x),"max(x1, x2)",erf(x),0.8786804676055908,0.6858000159263611
13,"max(x**2, 0)",x**2,"max(x1, x2)",0,2.2954487800598145,0.10400000214576721
13,"max((1/(1 + exp(-x))), max(x, 0))",(1/(1 + exp(-x))),"max(x1, x2)","max(x, 0)",0.8510775566101074,0.6935999989509583
13,"max(cosh(x), max(x, 0))",cosh(x),"max(x1, x2)","max(x, 0)",nan,0.10000000149011612
13,"max(abs(x), x)",abs(x),"max(x1, x2)",x,0.8541783094406128,0.6990000009536743
13,"max(max(x, 0), x)","max(x, 0)","max(x1, x2)",x,0.8727008104324341,0.6899999976158142
13,erf(x) + sinh(x),erf(x),x1 + x2,sinh(x),nan,0.10000000149011612
13,"max((-x), max(x, 0))",(-x),"max(x1, x2)","max(x, 0)",0.9465959072113037,0.6597999930381775
13,sinc(x) - log(1 + exp(x)),sinc(x),x1 - x2,log(1 + exp(x)),nan,0.10000000149011612
13,"max(sin(x), abs(x))",sin(x),"max(x1, x2)",abs(x),0.836919903755188,0.7031999826431274
13,erf(x) + asinh(x),erf(x),x1 + x2,asinh(x),0.9299060702323914,0.6736000180244446
13,cos(x) + x,cos(x),x1 + x2,x,1.0061572790145874,0.6417999863624573
13,erf(x) - 0,erf(x),x1 - x2,0,0.9949074387550354,0.6492000222206116
13,asinh(x) * asinh(x),asinh(x),x1 * x2,asinh(x),0.9357425570487976,0.6711999773979187
13,abs(x) - atanh(x),abs(x),x1 - x2,atanh(x),nan,0.10000000149011612
13,"min(x, 0) + (-x)","min(x, 0)",x1 + x2,(-x),1.0006531476974487,0.645799994468689
13,"max(max(x, 0), log(1 + exp(x)))","max(x, 0)","max(x1, x2)",log(1 + exp(x)),0.832298219203949,0.7084000110626221
13,(-x) - 1,(-x),x1 - x2,1,1.0304921865463257,0.6471999883651733
13,cos(x) + atanh(x),cos(x),x1 + x2,atanh(x),nan,0.10000000149011612
13,asinh(x) * 0,asinh(x),x1 * x2,0,2.302586078643799,0.10000000149011612
13,abs(x) - log(abs(x + err)),abs(x),x1 - x2,log(abs(x + err)),nan,0.10000000149011612
13,"min((-x), sinh(x))",(-x),"min(x1, x2)",sinh(x),nan,0.10000000149011612
13,"min(0, exp(-x^2))",0,"min(x1, x2)",exp(-x^2),2.3025870323181152,0.10000000149011612
13,"max(exp(-x^2), asinh(x))",exp(-x^2),"max(x1, x2)",asinh(x),1.0587879419326782,0.6255999803543091
13,exp(x) * x**2,exp(x),x1 * x2,x**2,nan,0.10000000149011612
13,"max(x, 0) + exp(-x^2)","max(x, 0)",x1 + x2,exp(-x^2),0.9239236116409302,0.675000011920929
13,x**3 / (cosh(x) + err),x**3,x1 / (x2 + err),cosh(x),0.9964779019355774,0.6547999978065491
13,x**3 / (erf(x) + err),x**3,x1 / (x2 + err),erf(x),2.320546865463257,0.10520000010728836
13,log(1 + exp(x)) / (cosh(x) + err),log(1 + exp(x)),x1 / (x2 + err),cosh(x),1.1440590620040894,0.6146000027656555
13,x**2 * exp(-x^2),x**2,x1 * x2,exp(-x^2),2.3025295734405518,0.10040000081062317
14,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.8286691308021545,0.7044000029563904
14,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",0.7790253162384033,0.723800003528595
14,"min(max(x, 0), abs(x))","max(x, 0)","min(x1, x2)",abs(x),0.8339676856994629,0.701200008392334
14,"(-x) + max(x, 0)",(-x),x1 + x2,"max(x, 0)",0.83956378698349,0.7044000029563904
14,"max(max(x, 0), max(x, 0))","max(x, 0)","max(x1, x2)","max(x, 0)",0.8705777525901794,0.6866000294685364
14,"max(max(x, 0), max(x, 0))","max(x, 0)","max(x1, x2)","max(x, 0)",0.8151707053184509,0.7167999744415283
14,log(1 + exp(x)) * cosh(x),log(1 + exp(x)),x1 * x2,cosh(x),nan,0.10000000149011612
14,"max(sqrt(x), erf(x))",sqrt(x),"max(x1, x2)",erf(x),nan,0.10000000149011612
14,abs(x) - erf(x),abs(x),x1 - x2,erf(x),0.7662131786346436,0.7247999906539917
14,"min(min(x, 0), exp(-x^2))","min(x, 0)","min(x1, x2)",exp(-x^2),1.004424810409546,0.6471999883651733
14,abs(x) - sinc(x),abs(x),x1 - x2,sinc(x),nan,0.10000000149011612
14,"max(max(x, 0), abs(x))","max(x, 0)","max(x1, x2)",abs(x),0.9208629131317139,0.6715999841690063
14,asinh(x) / (abs(x) + err),asinh(x),x1 / (x2 + err),abs(x),2.3275387287139893,0.10660000145435333
14,"max(max(x, 0), cosh(x))","max(x, 0)","max(x1, x2)",cosh(x),nan,0.10000000149011612
14,"log(abs(x + err)) + max(x, 0)",log(abs(x + err)),x1 + x2,"max(x, 0)",nan,0.10000000149011612
14,"max(abs(x), erf(x))",abs(x),"max(x1, x2)",erf(x),0.8640119433403015,0.6919999718666077
14,sin(x) + asinh(x),sin(x),x1 + x2,asinh(x),0.9566574096679688,0.6736000180244446
14,asinh(x) * x,asinh(x),x1 * x2,x,1.2799714803695679,0.5526000261306763
14,abs(x) * erf(x),abs(x),x1 * x2,erf(x),1.0420476198196411,0.628000020980835
14,x + exp(-x^2),x,x1 + x2,exp(-x^2),1.0762192010879517,0.6205999851226807
14,"max(exp(-x^2), min(x, 0))",exp(-x^2),"max(x1, x2)","min(x, 0)",2.302095651626587,0.10260000079870224
14,asinh(x) / (asinh(x) + err),asinh(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
14,"min(asinh(x), asinh(x))",asinh(x),"min(x1, x2)",asinh(x),0.9939249753952026,0.6589999794960022
14,"max(log(1 + exp(x)), atanh(x))",log(1 + exp(x)),"max(x1, x2)",atanh(x),nan,0.10000000149011612
14,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.7414249777793884,0.7318000197410583
14,(-x) + exp(-x^2),(-x),x1 + x2,exp(-x^2),1.0563572645187378,0.6237999796867371
14,(-x) + abs(x),(-x),x1 + x2,abs(x),0.7995134592056274,0.7156000137329102
14,"abs(x) - max(x, 0)",abs(x),x1 - x2,"max(x, 0)",0.8108240962028503,0.7106000185012817
14,(-x) * x,(-x),x1 * x2,x,2.304007053375244,0.10899999737739563
14,"max(sinh(x), abs(x))",sinh(x),"max(x1, x2)",abs(x),nan,0.10000000149011612
14,"cos(x) + min(x, 0)",cos(x),x1 + x2,"min(x, 0)",1.1097031831741333,0.6082000136375427
14,"max(log(1 + exp(x)), x)",log(1 + exp(x)),"max(x1, x2)",x,0.8458101749420166,0.6937999725341797
14,"max(x, asinh(x))",x,"max(x1, x2)",asinh(x),0.9040282964706421,0.6818000078201294
14,"min(max(x, 0), x)","max(x, 0)","min(x1, x2)",x,1.0638275146484375,0.6302000284194946
14,x + x**3,x,x1 + x2,x**3,6510936576.0,0.10019999742507935
14,"max(x, 0) / (max(x, 0) + err)","max(x, 0)",x1 / (x2 + err),"max(x, 0)",2.1798245906829834,0.22020000219345093
14,(-x) - sinc(x),(-x),x1 - x2,sinc(x),nan,0.10000000149011612
14,exp(x) / (asinh(x) + err),exp(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
14,sinc(x) - asinh(x),sinc(x),x1 - x2,asinh(x),nan,0.10000000149011612
14,x / ((-x) + err),x,x1 / (x2 + err),(-x),nan,0.10000000149011612
14,sqrt(x) * sin(x),sqrt(x),x1 * x2,sin(x),1.4061894416809082,0.5022000074386597
14,abs(x) + asinh(x),abs(x),x1 + x2,asinh(x),0.7664271593093872,0.7269999980926514
14,"max(x, 0) - abs(x)","max(x, 0)",x1 - x2,abs(x),1.0255680084228516,0.6395999789237976
14,0 - log(abs(x + err)),0,x1 - x2,log(abs(x + err)),1.6917966604232788,0.39480000734329224
14,exp(-x^2) + 1,exp(-x^2),x1 + x2,1,2.273188591003418,0.12720000743865967
14,"min(exp(-x^2), cosh(x))",exp(-x^2),"min(x1, x2)",cosh(x),2.2302331924438477,0.14980000257492065
14,"max(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","max(x1, x2)",(1/(1 + exp(-x))),0.8113936185836792,0.7092000246047974
14,"max(log(abs(x + err)), asinh(x))",log(abs(x + err)),"max(x1, x2)",asinh(x),0.8869266510009766,0.6772000193595886
14,asinh(x) * cos(x),asinh(x),x1 * x2,cos(x),1.6379777193069458,0.4113999903202057
14,tanh(x) + asinh(x),tanh(x),x1 + x2,asinh(x),0.9015263915061951,0.6873999834060669
15,"max(max(x, 0), max(x, 0))","max(x, 0)","max(x1, x2)","max(x, 0)",0.8705777525901794,0.6866000294685364
15,abs(x) - erf(x),abs(x),x1 - x2,erf(x),0.7662131786346436,0.7247999906539917
15,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.7414249777793884,0.7318000197410583
15,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",0.7790253162384033,0.723800003528595
15,abs(x) + asinh(x),abs(x),x1 + x2,asinh(x),0.7664271593093872,0.7269999980926514
15,abs(x) * erf(x),abs(x),x1 * x2,erf(x),1.0426663160324097,0.6341999769210815
15,"max(min(x, 0), (1/(1 + exp(-x))))","min(x, 0)","max(x1, x2)",(1/(1 + exp(-x))),0.9049857258796692,0.6844000220298767
15,"max(max(x, 0), sqrt(x))","max(x, 0)","max(x1, x2)",sqrt(x),1.151069164276123,0.5871999859809875
15,"max(x, 0) * abs(x)","max(x, 0)",x1 * x2,abs(x),1.5009856224060059,0.4551999866962433
15,"min(erf(x), x)",erf(x),"min(x1, x2)",x,0.9581705331802368,0.6606000065803528
15,asinh(x) + asinh(x),asinh(x),x1 + x2,asinh(x),0.9736061692237854,0.6633999943733215
15,abs(x) - erf(x),abs(x),x1 - x2,erf(x),0.8343738317489624,0.704200029373169
15,(-x) - x,(-x),x1 - x2,x,1.0390233993530273,0.6434000134468079
15,abs(x) - abs(x),abs(x),x1 - x2,abs(x),2.302586317062378,0.10000000149011612
15,"1 - max(x, 0)",1,x1 - x2,"max(x, 0)",0.9616052508354187,0.6615999937057495
15,x**3 - asinh(x),x**3,x1 - x2,asinh(x),2.30820894241333,0.10019999742507935
15,abs(x) * x,abs(x),x1 * x2,x,2.2622194290161133,0.16599999368190765
15,abs(x) - exp(x),abs(x),x1 - x2,exp(x),nan,0.10000000149011612
15,"max(x**3, cos(x))",x**3,"max(x1, x2)",cos(x),834185.4375,0.10040000081062317
15,"max(max(x, 0), log(1 + exp(x)))","max(x, 0)","max(x1, x2)",log(1 + exp(x)),0.8190890550613403,0.7089999914169312
15,(-x) + abs(x),(-x),x1 + x2,abs(x),0.8089109063148499,0.7164000272750854
15,sin(x) - asinh(x),sin(x),x1 - x2,asinh(x),1.2593400478363037,0.5437999963760376
15,sqrt(x) * cos(x),sqrt(x),x1 * x2,cos(x),nan,0.10000000149011612
15,"max(cos(x), max(x, 0))",cos(x),"max(x1, x2)","max(x, 0)",0.915022075176239,0.6723999977111816
15,asinh(x) + asinh(x),asinh(x),x1 + x2,asinh(x),0.957224428653717,0.6697999835014343
15,"max(max(x, 0), x**3)","max(x, 0)","max(x1, x2)",x**3,4896285266018304.0,0.09960000216960907
15,abs(x) - (-x),abs(x),x1 - x2,(-x),0.7955837845802307,0.7160000205039978
15,"max(x, 0) + max(x, 0)","max(x, 0)",x1 + x2,"max(x, 0)",0.8236281275749207,0.7107999920845032
15,"max(asinh(x), asinh(x))",asinh(x),"max(x1, x2)",asinh(x),0.9250426888465881,0.6772000193595886
15,"min(atanh(x), abs(x))",atanh(x),"min(x1, x2)",abs(x),nan,0.10000000149011612
15,"max(x, 0) - tanh(x)","max(x, 0)",x1 - x2,tanh(x),0.9974958896636963,0.6474000215530396
15,(-x) + (-x),(-x),x1 + x2,(-x),1.1041405200958252,0.620199978351593
15,"max(x, max(x, 0))",x,"max(x1, x2)","max(x, 0)",0.8355234265327454,0.7044000029563904
15,"min(max(x, 0), exp(-x^2))","max(x, 0)","min(x1, x2)",exp(-x^2),2.8520238399505615,0.10000000149011612
15,(1/(1 + exp(-x))) - (1/(1 + exp(-x))),(1/(1 + exp(-x))),x1 - x2,(1/(1 + exp(-x))),2.3025856018066406,0.10000000149011612
15,"min((-x), abs(x))",(-x),"min(x1, x2)",abs(x),1.0616579055786133,0.6363999843597412
15,"abs(x) + min(x, 0)",abs(x),x1 + x2,"min(x, 0)",0.7881053686141968,0.718999981880188
15,"min(x, asinh(x))",x,"min(x1, x2)",asinh(x),0.9843688607215881,0.6620000004768372
15,"min(asinh(x), x)",asinh(x),"min(x1, x2)",x,0.9999843835830688,0.6521999835968018
15,abs(x) - 1,abs(x),x1 - x2,1,0.7970058917999268,0.7161999940872192
15,"max(x, 0) * log(1 + exp(x))","max(x, 0)",x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
15,"min(x, 0) / (0 + err)","min(x, 0)",x1 / (x2 + err),0,nan,0.10000000149011612
15,log(abs(x + err)) * (1/(1 + exp(-x))),log(abs(x + err)),x1 * x2,(1/(1 + exp(-x))),nan,0.10000000149011612
15,"min(x, 0) + sin(x)","min(x, 0)",x1 + x2,sin(x),1.049772024154663,0.6290000081062317
15,exp(x) / (0 + err),exp(x),x1 / (x2 + err),0,nan,0.10000000149011612
15,exp(-x^2) / (sinh(x) + err),exp(-x^2),x1 / (x2 + err),sinh(x),nan,0.10000000149011612
15,"min(x**3, atanh(x))",x**3,"min(x1, x2)",atanh(x),nan,0.10000000149011612
15,x**2 + exp(-x^2),x**2,x1 + x2,exp(-x^2),2.7152180671691895,0.10199999809265137
15,"sinh(x) * min(x, 0)",sinh(x),x1 * x2,"min(x, 0)",nan,0.10000000149011612
15,"min(x, 0) - log(1 + exp(x))","min(x, 0)",x1 - x2,log(1 + exp(x)),1.1474978923797607,0.5924000144004822
Total time:,67940.94114756584
